web-scraper-order,web-scraper-start-url,phoneBrand,phoneBrand-href,mainSelector,mainSelector-href,phoneName,phoneImage-src
"1692807962-630","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","Watch","https://www.gsmarena.com/meizu_watch-10939.php","Meizu Watch","https://fdn2.gsmarena.com/vv/bigpic/meizu-watch.jpg"
"1692807965-631","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","18x","https://www.gsmarena.com/meizu_18x-11116.php","Meizu 18x","https://fdn2.gsmarena.com/vv/bigpic/meizu-18x.jpg"
"1692807981-632","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","18s","https://www.gsmarena.com/meizu_18s-11115.php","Meizu 18s","https://fdn2.gsmarena.com/vv/bigpic/meizu-18s.jpg"
"1692807985-633","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","18s Pro","https://www.gsmarena.com/meizu_18s_pro-11075.php","Meizu 18s Pro","https://fdn2.gsmarena.com/vv/bigpic/meizu-18s-pro.jpg"
"1692807988-634","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","20","https://www.gsmarena.com/meizu_20-12206.php","Meizu 20","https://fdn2.gsmarena.com/vv/bigpic/meizu-20.jpg"
"1692807992-635","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","20 Pro","https://www.gsmarena.com/meizu_20_pro-12161.php","Meizu 20 Pro","https://fdn2.gsmarena.com/vv/bigpic/meizu-20-pro.jpg"
"1692807995-636","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","20 Infinity","https://www.gsmarena.com/meizu_20_infinity-12207.php","Meizu 20 Infinity","https://fdn2.gsmarena.com/vv/bigpic/meizu-20-infinity.jpg"
"1692808007-637","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Neo 7","https://www.gsmarena.com/vivo_iqoo_neo_7-12084.php","vivo iQOO Neo 7","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo7-se.jpg"
"1692808033-638","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y100","https://www.gsmarena.com/vivo_y100-12121.php","vivo Y100","https://fdn2.gsmarena.com/vv/bigpic/vivo-y100.jpg"
"1692808036-639","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y56","https://www.gsmarena.com/vivo_y56-12125.php","vivo Y56","https://fdn2.gsmarena.com/vv/bigpic/vivo-y56-5g.jpg"
"1692808040-640","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V27e","https://www.gsmarena.com/vivo_v27e-12118.php","vivo V27e","https://fdn2.gsmarena.com/vv/bigpic/vivo-s16e.jpg"
"1692808046-641","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V27","https://www.gsmarena.com/vivo_v27-12119.php","vivo V27","https://fdn2.gsmarena.com/vv/bigpic/vivo-v27.jpg"
"1692808051-642","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V27 Pro","https://www.gsmarena.com/vivo_v27_pro-12117.php","vivo V27 Pro","https://fdn2.gsmarena.com/vv/bigpic/vivo-v27-pro.jpg"
"1692808057-643","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Z7i","https://www.gsmarena.com/vivo_iqoo_z7i-12171.php","vivo iQOO Z7i","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z7i.jpg"
"1692808060-644","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Z7x","https://www.gsmarena.com/vivo_iqoo_z7x-12183.php","vivo iQOO Z7x","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z7x.jpg"
"1692808072-645","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Z7 (China)","https://www.gsmarena.com/vivo_iqoo_z7_(china)-12182.php","vivo iQOO Z7 (China)","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z7-cn.jpg"
"1692808075-646","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Z7","https://www.gsmarena.com/vivo_iqoo_z7-12163.php","vivo iQOO Z7","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z7-in.jpg"
"1692808078-647","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y02A","https://www.gsmarena.com/vivo_y02a-12211.php","vivo Y02A","https://fdn2.gsmarena.com/vv/bigpic/viv0-y02.jpg"
"1692808093-648","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y11 (2023)","https://www.gsmarena.com/vivo_y11_(2023)-12212.php","vivo Y11 (2023)","https://fdn2.gsmarena.com/vv/bigpic/viv0-y02.jpg"
"1692808097-649","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","T2x (India)","https://www.gsmarena.com/vivo_t2x_(india)-12226.php","vivo T2x (India)","https://fdn2.gsmarena.com/vv/bigpic/vivo-t2x-india-.jpg"
"1692808113-650","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","T2 (India)","https://www.gsmarena.com/vivo_t2_(india)-12225.php","vivo T2 (India)","https://fdn2.gsmarena.com/vv/bigpic/vivo-t2-india.jpg"
"1692808117-651","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Pad2","https://www.gsmarena.com/vivo_pad2-12231.php","vivo Pad2","https://fdn2.gsmarena.com/vv/bigpic/vivo-pad2.jpg"
"1692808122-652","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X Flip","https://www.gsmarena.com/vivo_x_flip-12240.php","vivo X Flip","https://fdn2.gsmarena.com/vv/bigpic/vivo-x-flip.jpg"
"1692808125-653","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X Fold2","https://www.gsmarena.com/vivo_x_fold2-12203.php","vivo X Fold2","https://fdn2.gsmarena.com/vv/bigpic/vivo-x-fold2.jpg"
"1692808131-654","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y78+","https://www.gsmarena.com/vivo_y78+-12242.php","vivo Y78+","https://fdn2.gsmarena.com/vv/bigpic/vivo-y78-plus.jpg"
"1692808134-655","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y78 (China)","https://www.gsmarena.com/vivo_y78_(china)-12260.php","vivo Y78 (China)","https://fdn2.gsmarena.com/vv/bigpic/vivo-y78.jpg"
"1692808137-656","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Z7s","https://www.gsmarena.com/vivo_iqoo_z7s-12287.php","vivo iQOO Z7s","https://fdn2.gsmarena.com/vv/bigpic/iqoo-z7s.jpg"
"1692808142-657","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Pad","https://www.gsmarena.com/vivo_iqoo_pad-12293.php","vivo iQOO Pad","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-pad.jpg"
"1692808145-658","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Neo8","https://www.gsmarena.com/vivo_iqoo_neo8-12291.php","vivo iQOO Neo8","https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo8.jpg"
"1692808150-659","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Neo8 Pro","https://www.gsmarena.com/vivo_iqoo_neo8_pro-12292.php","vivo iQOO Neo8 Pro","https://fdn2.gsmarena.com/vv/bigpic/iqoo-neo8-pro.jpg"
"1692808155-660","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","S17e","https://www.gsmarena.com/vivo_s17e-12294.php","vivo S17e","https://fdn2.gsmarena.com/vv/bigpic/vivo-s17e.jpg"
"1692808158-661","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y78","https://www.gsmarena.com/vivo_y78-12299.php","vivo Y78","https://fdn2.gsmarena.com/vv/bigpic/vivo-y78-global.jpg"
"1692808161-662","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y35+","https://www.gsmarena.com/vivo_y35+-12300.php","vivo Y35+","https://fdn2.gsmarena.com/vv/bigpic/vivo-y35-plus.jpg"
"1692808165-663","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","S17t","https://www.gsmarena.com/vivo_s17t-12309.php","vivo S17t","https://fdn2.gsmarena.com/vv/bigpic/vivo-s17t.jpg"
"1692808168-664","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","S17","https://www.gsmarena.com/vivo_s17-12308.php","vivo S17","https://fdn2.gsmarena.com/vv/bigpic/vivo-s17.jpg"
"1692808171-665","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","S17 Pro","https://www.gsmarena.com/vivo_s17_pro-12307.php","vivo S17 Pro","https://fdn2.gsmarena.com/vv/bigpic/vivo-s17-pro.jpg"
"1692808177-666","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V29 Lite","https://www.gsmarena.com/vivo_v29_lite-12323.php","vivo V29 Lite","https://fdn2.gsmarena.com/vv/bigpic/vivo-v29-lite.jpg"
"1692808180-667","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y36","https://www.gsmarena.com/vivo_y36-12374.php","vivo Y36","https://fdn2.gsmarena.com/vv/bigpic/vivo-y36.jpg"
"1692808184-668","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y36 5G","https://www.gsmarena.com/vivo_y36_5g-12375.php","vivo Y36 5G","https://fdn2.gsmarena.com/vv/bigpic/vivo-y36-5g.jpg"
"1692808187-669","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y36 (India)","https://www.gsmarena.com/vivo_y36_(india)-12385.php","vivo Y36 (India)","https://fdn2.gsmarena.com/vv/bigpic/vivo-y36-india.jpg"
"1692808196-670","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X90s","https://www.gsmarena.com/vivo_x90s-12376.php","vivo X90s","https://fdn2.gsmarena.com/vv/bigpic/vivo-x90s.jpg"
"1692808213-671","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO Neo 7 Pro","https://www.gsmarena.com/vivo_iqoo_neo_7_pro-12364.php","vivo iQOO Neo 7 Pro","https://fdn2.gsmarena.com/vv/bigpic/iqoo-neo-7-pro-1.jpg"
"1692808218-672","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO 11S","https://www.gsmarena.com/vivo_iqoo_11s-12397.php","vivo iQOO 11S","https://fdn2.gsmarena.com/vv/bigpic/iqoo-11s.jpg"
"1692808222-673","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y02t","https://www.gsmarena.com/vivo_y02t-12429.php","vivo Y02t","https://fdn2.gsmarena.com/vv/bigpic/vivo-y02t.jpg"
"1692808228-674","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y27","https://www.gsmarena.com/vivo_y27-12430.php","vivo Y27","https://fdn2.gsmarena.com/vv/bigpic/vivo-y35-plus.jpg"
"1692808231-675","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V29","https://www.gsmarena.com/vivo_v29-12461.php","vivo V29","https://fdn2.gsmarena.com/vv/bigpic/vivo-s17-pro.jpg"
"1692808234-676","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y77t","https://www.gsmarena.com/vivo_y77t-12482.php","vivo Y77t","https://fdn2.gsmarena.com/vv/bigpic/vivo-y78.jpg"
"1692808240-677","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","9RT 5G","https://www.gsmarena.com/oneplus_9rt_5g-11148.php","OnePlus 9RT 5G","https://fdn2.gsmarena.com/vv/bigpic/oneplus-9-rt-r.jpg"
"1692808247-678","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord CE 2 5G","https://www.gsmarena.com/oneplus_nord_ce_2_5g-11269.php","OnePlus Nord CE 2 5G","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-ce-2-5g.jpg"
"1692808254-679","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","10 Pro","https://www.gsmarena.com/oneplus_10_pro-11234.php","OnePlus 10 Pro","https://fdn2.gsmarena.com/vv/bigpic/oneplus-10-pro.jpg"
"1692808257-680","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace","https://www.gsmarena.com/oneplus_ace-11488.php","OnePlus Ace","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace.jpg"
"1692808260-681","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord CE 2 Lite 5G","https://www.gsmarena.com/oneplus_nord_ce_2_lite_5g-11344.php","OnePlus Nord CE 2 Lite 5G","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-ce-2-lite-5g-0.jpg"
"1692808263-682","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","10R","https://www.gsmarena.com/oneplus_10r-11445.php","OnePlus 10R","https://fdn2.gsmarena.com/vv/bigpic/oneplus-10r.jpg"
"1692808266-683","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","10R 150W","https://www.gsmarena.com/oneplus_10r_150w-11598.php","OnePlus 10R 150W","https://fdn2.gsmarena.com/vv/bigpic/oneplus-10r.jpg"
"1692808269-684","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord N20 5G","https://www.gsmarena.com/oneplus_nord_n20_5g-11218.php","OnePlus Nord N20 5G","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-n20-5g-.jpg"
"1692808272-685","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace Racing","https://www.gsmarena.com/oneplus_ace_racing-11529.php","OnePlus Ace Racing","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace-race.jpg"
"1692808277-686","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord 2T","https://www.gsmarena.com/oneplus_nord_2t-11517.php","OnePlus Nord 2T","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-2t.jpg"
"1692808280-687","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","10T","https://www.gsmarena.com/oneplus_10t-11622.php","OnePlus 10T","https://fdn2.gsmarena.com/vv/bigpic/oneplus-10t-5g.jpg"
"1692808285-688","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord N20 SE","https://www.gsmarena.com/oneplus_nord_n20_se-11738.php","OnePlus Nord N20 SE","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-n20-se.jpg"
"1692808288-689","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace Pro","https://www.gsmarena.com/oneplus_ace_pro-11745.php","OnePlus Ace Pro","https://fdn2.gsmarena.com/vv/bigpic/oneplus-10t-5g.jpg"
"1692808291-690","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord Watch","https://www.gsmarena.com/oneplus_nord_watch-11899.php","OnePlus Nord Watch","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-watch.jpg"
"1692808294-691","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord N300","https://www.gsmarena.com/oneplus_nord_n300-11949.php","OnePlus Nord N300","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-n300-5g.jpg"
"1692808300-692","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","11","https://www.gsmarena.com/oneplus_11-11893.php","OnePlus 11","https://fdn2.gsmarena.com/vv/bigpic/oneplus-11.jpg"
"1692808303-693","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace 2","https://www.gsmarena.com/oneplus_ace_2-12103.php","OnePlus Ace 2","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace2.jpg"
"1692808306-694","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","11R","https://www.gsmarena.com/oneplus_11r-11915.php","OnePlus 11R","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace2.jpg"
"1692808309-695","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Pad","https://www.gsmarena.com/oneplus_pad-12112.php","OnePlus Pad","https://fdn2.gsmarena.com/vv/bigpic/oneplus-pad.jpg"
"1692808312-696","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace 2V","https://www.gsmarena.com/oneplus_ace_2v-12158.php","OnePlus Ace 2V","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace-2v.jpg"
"1692808316-697","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord CE 3 Lite","https://www.gsmarena.com/oneplus_nord_ce_3_lite-12198.php","OnePlus Nord CE 3 Lite","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-ce-3-lite-.jpg"
"1692808319-698","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord N30","https://www.gsmarena.com/oneplus_nord_n30-12220.php","OnePlus Nord N30","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-n30-5g.jpg"
"1692808324-699","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord 3","https://www.gsmarena.com/oneplus_nord_3-12135.php","OnePlus Nord 3","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-3r.jpg"
"1692808329-700","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Nord CE3","https://www.gsmarena.com/oneplus_nord_ce3-11977.php","OnePlus Nord CE3","https://fdn2.gsmarena.com/vv/bigpic/oneplus-nord-ce3-5g.jpg"
"1692808333-701","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","Ace 2 Pro","https://www.gsmarena.com/oneplus_ace_2_pro-12473.php","OnePlus Ace 2 Pro","https://fdn2.gsmarena.com/vv/bigpic/oneplus-ace-2-pro.jpg"
"1692808341-702","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","GT Neo 3 150W","https://www.gsmarena.com/realme_gt_neo_3_150w-11597.php","Realme GT Neo 3 150W","https://fdn2.gsmarena.com/vv/bigpic/realme-gt-neo3-new.jpg"
"1692808345-703","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C31","https://www.gsmarena.com/realme_c31-11437.php","Realme C31","https://fdn2.gsmarena.com/vv/bigpic/realme-c31.jpg"
"1692808349-704","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Pad Mini","https://www.gsmarena.com/realme_pad_mini-11446.php","Realme Pad Mini","https://fdn2.gsmarena.com/vv/bigpic/realme-pad-mini.jpg"
"1692808354-705","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","9","https://www.gsmarena.com/realme_9-11465.php","Realme 9","https://fdn2.gsmarena.com/vv/bigpic/realme-9-4g.jpg"
"1692808381-706","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Q5i","https://www.gsmarena.com/realme_q5i-11474.php","Realme Q5i","https://fdn2.gsmarena.com/vv/bigpic/realme-q5i.jpg"
"1692808391-707","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Q5","https://www.gsmarena.com/realme_q5-11480.php","Realme Q5","https://fdn2.gsmarena.com/vv/bigpic/realme-q5.jpg"
"1692808394-708","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Q5 Pro","https://www.gsmarena.com/realme_q5_pro-11475.php","Realme Q5 Pro","https://fdn2.gsmarena.com/vv/bigpic/realme-q5-pro.jpg"
"1692808398-709","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","V23","https://www.gsmarena.com/realme_v23-11477.php","Realme V23","https://fdn2.gsmarena.com/vv/bigpic/realme-v23.jpg"
"1692808401-710","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","V23i","https://www.gsmarena.com/realme_v23i-12026.php","Realme V23i","https://fdn2.gsmarena.com/vv/bigpic/realme-v23.jpg"
"1692808404-711","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","9 5G","https://www.gsmarena.com/realme_9_5g-11514.php","Realme 9 5G","https://fdn2.gsmarena.com/vv/bigpic/realme-9-5g-global-.jpg"
"1692808408-712","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Narzo 50 5G","https://www.gsmarena.com/realme_narzo_50_5g-11518.php","Realme Narzo 50 5G","https://fdn2.gsmarena.com/vv/bigpic/realme-narzo-50-5g.jpg"
"1692808412-713","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Narzo 50 Pro","https://www.gsmarena.com/realme_narzo_50_pro-11532.php","Realme Narzo 50 Pro","https://fdn2.gsmarena.com/vv/bigpic/realme-narzo-50-pro-5g.jpg"
"1692808428-714","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Pad X","https://www.gsmarena.com/realme_pad_x-11552.php","Realme Pad X","https://fdn2.gsmarena.com/vv/bigpic/realme-pad-x.jpg"
"1692808436-715","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","GT Neo 3T","https://www.gsmarena.com/realme_gt_neo_3t-11609.php","Realme GT Neo 3T","https://fdn2.gsmarena.com/vv/bigpic/realme-neo-3-gt.jpg"
"1692808439-716","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C30","https://www.gsmarena.com/realme_c30-11621.php","Realme C30","https://fdn2.gsmarena.com/vv/bigpic/realme-c30--.jpg"
"1692808442-717","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Narzo 50i Prime","https://www.gsmarena.com/realme_narzo_50i_prime-11630.php","Realme Narzo 50i Prime","https://fdn2.gsmarena.com/vv/bigpic/realme-narzo-50i-prime.jpg"
"1692808445-718","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","TechLife Watch R100","https://www.gsmarena.com/realme_techlife_watch_r100-11638.php","Realme TechLife Watch R100","https://fdn2.gsmarena.com/vv/bigpic/realme-techlife-watch-r100.jpg"
"1692808462-719","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","GT2 Explorer Master","https://www.gsmarena.com/realme_gt2_explorer_master-11613.php","Realme GT2 Explorer Master","https://fdn2.gsmarena.com/vv/bigpic/realme-gt2-master-explorer.jpg"
"1692808465-720","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Watch 3","https://www.gsmarena.com/realme_watch_3-11719.php","Realme Watch 3","https://fdn2.gsmarena.com/vv/bigpic/realme-watch3.jpg"
"1692808468-721","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","9i 5G","https://www.gsmarena.com/realme_9i_5g-11769.php","Realme 9i 5G","https://fdn2.gsmarena.com/vv/bigpic/realme-9i-5g-r.jpg"
"1692808471-722","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","Watch 3 Pro","https://www.gsmarena.com/realme_watch_3_pro-11854.php","Realme Watch 3 Pro","https://fdn2.gsmarena.com/vv/bigpic/realme-watch3-pro.jpg"
"1692808474-723","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C33","https://www.gsmarena.com/realme_c33-11849.php","Realme C33","https://fdn2.gsmarena.com/vv/bigpic/realme-c33.jpg"
"1692808484-724","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C30s","https://www.gsmarena.com/realme_c30s-11878.php","Realme C30s","https://fdn2.gsmarena.com/vv/bigpic/realme-c30s.jpg"
"1692808490-725","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10","https://www.gsmarena.com/realme_10-11950.php","Realme 10","https://fdn2.gsmarena.com/vv/bigpic/realme-10.jpg"
"1692808493-726","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10 5G","https://www.gsmarena.com/realme_10_5g-11951.php","Realme 10 5G","https://fdn2.gsmarena.com/vv/bigpic/realme-10-5g.jpg"
"1692808503-727","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10 Pro","https://www.gsmarena.com/realme_10_pro-11978.php","Realme 10 Pro","https://fdn2.gsmarena.com/vv/bigpic/realme-10-pro.jpg"
"1692808508-728","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10 Pro+","https://www.gsmarena.com/realme_10_pro+-11952.php","Realme 10 Pro+","https://fdn2.gsmarena.com/vv/bigpic/realme-10-pro-plus.jpg"
"1692808511-729","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","V20","https://www.gsmarena.com/realme_v20-12025.php","Realme V20","https://fdn2.gsmarena.com/vv/bigpic/realme-v20.jpg"
"1692808514-730","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10s","https://www.gsmarena.com/realme_10s-12029.php","Realme 10s","https://fdn2.gsmarena.com/vv/bigpic/realme-10s-5g.jpg"
"1692808517-731","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","V30","https://www.gsmarena.com/realme_v30-12114.php","Realme V30","https://fdn2.gsmarena.com/vv/bigpic/realme-v30.jpg"
"1692808520-732","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","GT Neo 5","https://www.gsmarena.com/realme_gt_neo_5-12066.php","Realme GT Neo 5","https://fdn2.gsmarena.com/vv/bigpic/realme-gt-neo5.jpg"
"1692808527-733","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","GT Neo 5 240W","https://www.gsmarena.com/realme_gt_neo_5_240w-12067.php","Realme GT Neo 5 240W","https://fdn2.gsmarena.com/vv/bigpic/realme-gt-neo5-240w.jpg"
"1692808535-734","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C55","https://www.gsmarena.com/realme_c55-12159.php","Realme C55","https://fdn2.gsmarena.com/vv/bigpic/realme-c55.jpg"
"1692808538-735","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C33 2023","https://www.gsmarena.com/realme_c33_2023-12173.php","Realme C33 2023","https://fdn2.gsmarena.com/vv/bigpic/realme-c33.jpg"
"1692808541-736","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","10T","https://www.gsmarena.com/realme_10t-12174.php","Realme 10T","https://fdn2.gsmarena.com/vv/bigpic/realme-10t.jpg"
